run_id,err_diff,expl_mode,horizon,n_all,n_in_norew,n_in_regime,n_in_rew,n_out_norew,n_out_regime,n_out_rew,n_rewarded,n_unrewarded,nll_all,nll_in_norew,nll_in_regime,nll_in_rew,nll_out_norew,nll_out_regime,nll_out_rew,nll_rewarded,nll_unrewarded,rew_nll_all,rew_nll_in,rew_nll_out,reward_aware
ax1wm_finger_rlq1s1_seed1,-0.003234,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.13177530888746816,2.2059991037289515,0.13471637826858793,0.13243187526256545,0.13148203126909963,0.13148203126909963,,0.13243187526256545,0.13170991670364302,0.7005561463323943,3.2273714386099104,0.4485871259027728,1
ax1wm_finger_rlq1s1_seed1,0.064613,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3703925936533182,,0.3116382088243134,0.3116382088243134,0.37625080211134215,0.37625080211134215,,0.3116382088243134,0.37625080211134215,0.6895432691593965,3.204557285348282,0.4387794083077187,1
ax1wm_finger_rlq1s1_seed1,0.19904,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7213569777528246,,0.5403560482062247,0.5403560482062247,0.7393957867183842,0.7393957867183842,,0.5403560482062247,0.7393957867183842,0.6744385770211617,3.1122538445289063,0.4314824551158558,1
ax1wm_finger_rlq1s1_seed1,0.543087,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.6049047769910987,,1.1110890052407099,1.1110890052407099,1.6541756331410813,1.6541756331410813,,1.1110890052407099,1.6541756331410813,0.643979006278608,2.9450269034404433,0.41439014658420964,1
ax1wm_finger_rlq1s1_seed2,0.004397,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.12852514241661428,1.0264901321109694,0.12452661828533369,0.12353180558626127,0.12892386732998729,0.12892386732998729,,0.12353180558626127,0.129022464869143,0.5953030517656646,3.654531717595921,0.2902428233606479,1
ax1wm_finger_rlq1s1_seed2,0.060529,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.37417374659859065,,0.31913227530515315,0.31913227530515315,0.37966175253400664,0.37966175253400664,,0.31913227530515315,0.37966175253400664,0.5869100771186252,3.636380151308635,0.2828573424486536,1
ax1wm_finger_rlq1s1_seed2,0.143596,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7092968843932435,,0.5787149291915863,0.5787149291915863,0.7223108669740652,0.7223108669740652,,0.5787149291915863,0.7223108669740652,0.5757678216363152,3.531837246464662,0.28116175647971425,1
ax1wm_finger_rlq1s1_seed2,0.527809,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5506719468482668,,1.0707476582025452,1.0707476582025452,1.5985567693700933,1.5985567693700933,,1.0707476582025452,1.5985567693700933,0.5632987931008713,3.433889203761401,0.2768833821717377,1
ax1wm_finger_rlq1s1_seed3,0.006211,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.13292622274364538,0.8118527600696931,0.12727799486524913,0.12652294916833245,0.13348945284995045,0.13348945284995045,,0.12652294916833245,0.13356397097231074,0.6886488912289058,3.203775277732708,0.43784546535093116,1
ax1wm_finger_rlq1s1_seed3,0.069528,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3811661960854367,,0.31794174591103325,0.31794174591103325,0.38747010020839767,0.38747010020839767,,0.31794174591103325,0.38747010020839767,0.6771470266786714,3.1776676253251295,0.42782825731216245,1
ax1wm_finger_rlq1s1_seed3,0.193972,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7391067141688052,,0.5627142438612462,0.5627142438612462,0.7566862375602696,0.7566862375602696,,0.5627142438612462,0.7566862375602696,0.6644018977451596,3.08863935422598,0.4227989597152,1
ax1wm_finger_rlq1s1_seed3,0.561297,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.6225596747526339,,1.1121852803949837,1.1121852803949837,1.6734826804676912,1.6734826804676912,,1.1121852803949837,1.6734826804676912,0.6418852189963989,2.9943226927228634,0.4071689239721216,1
ax1wm_finger_rlq1s1_seed4,-0.012119,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.12961560502487357,0.9138798287215953,0.14063611685439842,0.13978327452513314,0.12851666139460308,0.12851666139460308,,0.13978327452513314,0.12860293343788323,0.6097172173184829,3.1355010639141465,0.35785105061104555,1
ax1wm_finger_rlq1s1_seed4,0.052251,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3818484025295256,,0.3343347303139278,0.3343347303139278,0.3865858361228696,0.3865858361228696,,0.3343347303139278,0.3865858361228696,0.5997222199911872,3.1082254534806397,0.3496075280890131,1
ax1wm_finger_rlq1s1_seed4,0.184791,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7216684153698268,,0.5536249213166802,0.5536249213166802,0.7384158679642594,0.7384158679642594,,0.5536249213166802,0.7384158679642594,0.587617248826856,3.037830777686403,0.3434254986372618,1
ax1wm_finger_rlq1s1_seed4,0.607619,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.6327696062585229,,1.0802764203769244,1.0802764203769244,1.687895047450745,1.687895047450745,,1.0802764203769244,1.687895047450745,0.57660440287236,2.955351778373736,0.33926301675170706,1
ax1wm_finger_rlq1s1_seed5,-0.002355,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.12774326649612675,0.8042097641931226,0.12988473717652363,0.12914099633790238,0.12752972327780468,0.12752972327780468,,0.12914099633790238,0.12760405649357714,0.6650702151896316,3.156243049021464,0.4166553901805101,1
ax1wm_finger_rlq1s1_seed5,0.051361,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.35454194620573226,,0.30783772496915596,0.30783772496915596,0.3591986720768279,0.3591986720768279,,0.30783772496915596,0.3591986720768279,0.6599499736924966,3.1320161788450442,0.4134682992784596,1
ax1wm_finger_rlq1s1_seed5,0.173976,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.6759886428619002,,0.5177796546283749,0.5177796546283749,0.6917559746790792,0.6917559746790792,,0.5177796546283749,0.6917559746790792,0.6530865106118252,3.0243358468551578,0.41676444368458593,1
ax1wm_finger_rlq1s1_seed5,0.548893,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5646785734618738,,1.0655829953518416,1.0655829953518416,1.6144762264347359,1.6144762264347359,,1.0655829953518416,1.6144762264347359,0.6443448989641655,2.9268219258566472,0.4166089624244447,1
ax1wm_finger_rlq1s1_seed6,0.009915,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.1307326911424096,1.166959416864908,0.12171685813580554,0.12056401707838374,0.13163173216767723,0.13163173216767723,,0.12056401707838374,0.1317454627811555,0.9459262708247284,3.8936623781208075,0.6519838597152244,1
ax1wm_finger_rlq1s1_seed6,0.071061,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3774431242020578,,0.3128250356668115,0.3128250356668115,0.3838859834695017,0.3838859834695017,,0.3128250356668115,0.3838859834695017,0.9340631289253633,3.871750300728223,0.6411559035843156,1
ax1wm_finger_rlq1s1_seed6,0.203185,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.712870244290462,,0.5280998734949708,0.5280998734949708,0.7312847211090322,0.7312847211090322,,0.5280998734949708,0.7312847211090322,0.9269453424636219,3.817394867165226,0.6388790494821726,1
ax1wm_finger_rlq1s1_seed6,0.603865,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5539121352350063,,1.0048320641206383,1.0048320641206383,1.6086970302228747,1.6086970302228747,,1.0048320641206383,1.6086970302228747,0.9069624205116427,3.741586523556084,0.6241355761495851,1
ax1wm_finger_rlq1s1_seed7,0.020026,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.13313687384904885,0.9776102995165274,0.11492698819551209,0.11397549924920215,0.13495272760942456,0.13495272760942456,,0.11397549924920215,0.1350452934357051,0.4882279474019032,3.884549746038806,0.14955345889389107,1
ax1wm_finger_rlq1s1_seed7,0.070219,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3822956248930354,,0.31844274961983443,0.31844274961983443,0.388662187236991,0.388662187236991,,0.31844274961983443,0.388662187236991,0.48149245381007594,3.8640844601809103,0.14422521563820387,1
ax1wm_finger_rlq1s1_seed7,0.216652,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7310601072033847,,0.5340430153837803,0.5340430153837803,0.7506951095825798,0.7506951095825798,,0.5340430153837803,0.7506951095825798,0.46902482528663386,3.7694122638206715,0.14010353927345212,1
ax1wm_finger_rlq1s1_seed7,0.610849,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5928672653418343,,1.0374368164546652,1.0374368164546652,1.6482857742554644,1.6482857742554644,,1.0374368164546652,1.6482857742554644,0.4506681826258046,3.657777376634798,0.13067634600383105,1
ax1wm_finger_rlq1s1_seed8,-0.002184,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.13044083964075573,0.8619374211994,0.1324272166362942,0.13162260979302606,0.1302427620577605,0.1302427620577605,,0.13162260979302606,0.13032313862229453,0.5335640163168613,3.297035377996615,0.2579961209840175,1
ax1wm_finger_rlq1s1_seed8,0.069989,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3718669381853798,,0.3082233465986652,0.3082233465986652,0.3782126335342018,0.3782126335342018,,0.3082233465986652,0.3782126335342018,0.524922092582037,3.2847583761986563,0.24974780037392838,1
ax1wm_finger_rlq1s1_seed8,0.204152,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7285465326825777,,0.5428969739880359,0.5428969739880359,0.7470486306122412,0.7470486306122412,,0.5428969739880359,0.7470486306122412,0.5157725743914504,3.215228809233606,0.24674094315515727,1
ax1wm_finger_rlq1s1_seed8,0.600671,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.636248521877564,,1.0900726796460531,1.0900726796460531,1.6907436451495421,1.6907436451495421,,1.0900726796460531,1.6907436451495421,0.5035467508120821,3.1541544230466476,0.23908029024159294,1
ax1wm_finger_sgbq1s0_seed1,-0.053401,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.22064753822080493,1.67032552169015,0.26920635223308786,0.2676610002079514,0.21580534938440962,0.21580534938440962,,0.2676610002079514,0.21596512823892874,0.6383126131106011,4.23916968848834,0.27924227157716336,1
ax1wm_finger_sgbq1s0_seed1,0.00384,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.4660001660322472,,0.4625085773184156,0.4625085773184156,0.46634830097732133,0.46634830097732133,,0.4625085773184156,0.46634830097732133,0.6409330039252837,4.249355081118205,0.28114898449842357,1
ax1wm_finger_sgbq1s0_seed1,0.104947,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.8312602473075735,,0.7358243907024652,0.7358243907024652,0.8407715199296342,0.8407715199296342,,0.7358243907024652,0.8407715199296342,0.6411276702092115,4.232642522370622,0.2831922138698512,1
ax1wm_finger_sgbq1s0_seed1,0.535331,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7533273304206987,,1.2665633561577039,1.2665633561577039,1.8018945879424548,1.8018945879424548,,1.2665633561577039,1.8018945879424548,0.6382275032158656,4.210656393031949,0.28178560725887974,1
ax1wm_finger_sgbq1s0_seed2,-0.050661,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.2041203780784193,1.5567788823197286,0.25018795142618205,0.24874685848769654,0.19952661083097512,0.19952661083097512,,0.24874685848769654,0.19967570481905517,0.6206507432829964,4.392414940473922,0.24453788178408076,1
ax1wm_finger_sgbq1s0_seed2,0.017945,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.443696429062395,,0.42737820791844505,0.42737820791844505,0.4453234657746949,0.4453234657746949,,0.42737820791844505,0.4453234657746949,0.6227999839822451,4.408827346267508,0.24530751970746825,1
ax1wm_finger_sgbq1s0_seed2,0.077033,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.8026485103307553,,0.7325969361780926,0.7325969361780926,0.809629949415306,0.809629949415306,,0.7325969361780926,0.809629949415306,0.6253282160584228,4.409393416307702,0.24820291934581248,1
ax1wm_finger_sgbq1s0_seed2,0.509242,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.778127473005798,,1.315085939536264,1.315085939536264,1.8243278053811216,1.8243278053811216,,1.315085939536264,1.8243278053811216,0.6324652746983057,4.494248760561372,0.24715279684873975,1
ax1wm_finger_sgbq1s0_seed3,-0.06276,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.20550349041194924,1.6719987370694678,0.26257255530677,0.2610180411357082,0.19981267619916138,0.19981267619916138,,0.2610180411357082,0.1999743956492753,0.5913092207549375,3.990577187907639,0.2523409461529378,1
ax1wm_finger_sgbq1s0_seed3,-0.011242,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.43496026627834544,,0.4451829634518078,0.4451829634518078,0.4339409944194078,0.4339409944194078,,0.4451829634518078,0.4339409944194078,0.592611501839757,3.9990390931091766,0.2529676950856213,1
ax1wm_finger_sgbq1s0_seed3,0.097761,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.789555995770483,,0.7006547332606693,0.7006547332606693,0.7984160214909517,0.7984160214909517,,0.7006547332606693,0.7984160214909517,0.5968088620099198,4.0207845520453755,0.25557059583091146,1
ax1wm_finger_sgbq1s0_seed3,0.474685,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7174044247793527,,1.2857845370155054,1.2857845370155054,1.760469637796149,1.760469637796149,,1.2857845370155054,1.760469637796149,0.6043028725872549,4.025992086674837,0.2629011460695477,1
ax1wm_finger_sgbq1s0_seed4,-0.066319,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.20046086139935052,2.187431575420002,0.2607659644789204,0.2586409656433237,0.19444735586283357,0.19444735586283357,,0.2586409656433237,0.1946662849239347,0.6752389258031165,4.445526718206805,0.299273288467809,1
ax1wm_finger_sgbq1s0_seed4,-0.008382,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.4350397401155534,,0.4426618847804275,0.4426618847804275,0.4342797608821056,0.4342797608821056,,0.4426618847804275,0.4342797608821056,0.6757345986435811,4.446830874078852,0.2997308644359587,1
ax1wm_finger_sgbq1s0_seed4,0.138512,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.79322548698023,,0.6672668218288897,0.6672668218288897,0.8057787059273015,0.8057787059273015,,0.6672668218288897,0.8057787059273015,0.6837583500697431,4.482908805515865,0.3051296354610246,1
ax1wm_finger_sgbq1s0_seed4,0.613913,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7817733936072442,,1.2235569062784581,1.2235569062784581,1.8374698816927393,1.8374698816927393,,1.2235569062784581,1.8374698816927393,0.6912564120019653,4.513618378581179,0.30987724717511544,1
ax1wm_finger_sgbq1s0_seed5,-0.072137,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.20797654978269575,1.6228776319573324,0.2735729078366933,0.27208470409685437,0.2014354107714153,0.2014354107714153,,0.27208470409685437,0.20159155601724313,0.5696587496277415,4.305861775692534,0.19709197773868625,1
ax1wm_finger_sgbq1s0_seed5,-0.003906,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.4492988795346355,,0.45285093162831597,0.45285093162831597,0.44894471598277297,0.44894471598277297,,0.45285093162831597,0.44894471598277297,0.5696971315870683,4.30397395488313,0.19736454510007087,1
ax1wm_finger_sgbq1s0_seed5,0.071837,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.8025711753594874,,0.7372446946205419,0.7372446946205419,0.8090817049429213,0.8090817049429213,,0.7372446946205419,0.8090817049429213,0.5703103041702724,4.297121290034963,0.1988910435445702,1
ax1wm_finger_sgbq1s0_seed5,0.535685,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7307041707898276,,1.2436188995428317,1.2436188995428317,1.779303485970302,1.779303485970302,,1.2436188995428317,1.779303485970302,0.5813538167576299,4.37843377954058,0.2024971836996898,1
ax1wm_finger_sgbq1s0_seed6,-0.047741,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.2284074682488006,2.0437216944992542,0.27181947925739214,0.26986517534352245,0.2240785084225145,0.2240785084225145,,0.26986517534352245,0.22427839599330285,0.6477752163782939,4.264046512552364,0.2871677992514769,1
ax1wm_finger_sgbq1s0_seed6,0.040774,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.48618073469116185,,0.44910325122211514,0.44910325122211514,0.48987760987575885,0.48987760987575885,,0.44910325122211514,0.48987760987575885,0.6480495319684346,4.263697803195785,0.2875450122566167,1
ax1wm_finger_sgbq1s0_seed6,0.166496,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.8525053675673866,,0.7010992143544867,0.7010992143544867,0.8675947192124821,0.8675947192124821,,0.7010992143544867,0.8675947192124821,0.6461635953102166,4.255422160876819,0.2864597753648921,1
ax1wm_finger_sgbq1s0_seed6,0.658505,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.8283792459452346,,1.2296165075240244,1.2296165075240244,1.8881212680522836,1.8881212680522836,,1.2296165075240244,1.8881212680522836,0.6468971977337582,4.254899633957652,0.28690592326747283,1
ax1wm_finger_sgbq1s0_seed7,-0.055455,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.1959846956800665,1.5933111667012174,0.2464113593209349,0.24492580806279488,0.19095624857514526,0.19095624857514526,,0.24492580806279488,0.19111029708317814,0.5824832366658496,4.410700220889656,0.20074101496293725,1
ax1wm_finger_sgbq1s0_seed7,0.016195,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.446108206767239,,0.43138122964019787,0.43138122964019787,0.4475765857183223,0.4475765857183223,,0.43138122964019787,0.4475765857183223,0.5828294562230507,4.412972975040184,0.20093831358439238,1
ax1wm_finger_sgbq1s0_seed7,0.09243,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.826466682779992,,0.7424134450685558,0.7424134450685558,0.8348435474834578,0.8348435474834578,,0.7424134450685558,0.8348435474834578,0.5843044670171527,4.429690345131312,0.20106786470841048,1
ax1wm_finger_sgbq1s0_seed7,0.540628,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7743493259194199,,1.2827694555517046,1.2827694555517046,1.823397093254315,1.823397093254315,,1.2827694555517046,1.823397093254315,0.5968001634793909,4.498661028646798,0.20748893365887605,1
ax1wm_finger_sgbq1s0_seed8,-0.052511,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.20235647498164802,3.1066837354252734,0.25010593180945717,0.2469552945260574,0.19759499364198696,0.19759499364198696,,0.2469552945260574,0.19791455666744834,0.6176337712235027,4.255867857356042,0.2548362681459437,1
ax1wm_finger_sgbq1s0_seed8,0.009397,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.43396064911043425,,0.4254157705085104,0.4254157705085104,0.4348126311411246,0.4348126311411246,,0.4254157705085104,0.4348126311411246,0.619021600417296,4.272986750655314,0.2546966294258221,1
ax1wm_finger_sgbq1s0_seed8,0.081904,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7870180289479635,,0.7125367952300068,0.7125367952300068,0.7944409341779145,0.7944409341779145,,0.7125367952300068,0.7944409341779145,0.622234605771391,4.3213154848340345,0.2535789668599513,1
ax1wm_finger_sgbq1s0_seed8,0.559971,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.7451661450294007,,1.2359976714120773,1.2359976714120773,1.7959688290562412,1.7959688290562412,,1.2359976714120773,1.7959688290562412,0.624848523239801,4.377119936155022,0.2504626984085737,1
ax1wm_finger_sgbq1s1_seed1,0.008294,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.15784112861776634,1.2358328488965828,0.1502988705610627,0.1491015904378985,0.15859322766520487,0.15859322766520487,,0.1491015904378985,0.15871156229954006,0.4626081080574454,2.26376290557536,0.2830005160978277,1
ax1wm_finger_sgbq1s1_seed1,0.082707,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3970290118839441,,0.3218208121920995,0.3218208121920995,0.40452777666260303,0.40452777666260303,,0.3218208121920995,0.40452777666260303,0.463537063763539,2.281350290851996,0.28228882411249046,1
ax1wm_finger_sgbq1s1_seed1,0.161479,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7022245957056373,,0.5553801929620767,0.5553801929620767,0.716859316838773,0.716859316838773,,0.5553801929620767,0.716859316838773,0.4653114269266885,2.3022833688506523,0.282236201741568,1
ax1wm_finger_sgbq1s1_seed1,0.588383,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5546210465083297,,1.0196182617693759,1.0196182617693759,1.6080013692008936,1.6080013692008936,,1.0196182617693759,1.6080013692008936,0.47242100774695023,2.355006341083666,0.2845845787481075,1
ax1wm_finger_sgbq1s1_seed2,0.012401,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.16253701529817163,1.4161934400229559,0.15126077736197907,0.1498656310428677,0.1636614594297222,0.1636614594297222,,0.1498656310428677,0.16379904990726815,0.5612301665050285,2.515100250283979,0.36639410841991915,1
ax1wm_finger_sgbq1s1_seed2,0.087165,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.41279027473031554,,0.3335279903003436,0.3335279903003436,0.42069325910163236,0.42069325910163236,,0.3335279903003436,0.42069325910163236,0.5619894899447759,2.5211407923742253,0.36664889087556396,1
ax1wm_finger_sgbq1s1_seed2,0.198528,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7338839624157828,,0.5533487023143036,0.5533487023143036,0.751876362104978,0.751876362104978,,0.5533487023143036,0.751876362104978,0.5648260894768847,2.5405525433634195,0.36792239313047165,1
ax1wm_finger_sgbq1s1_seed2,0.595253,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5750434287301065,,1.033793753232402,1.033793753232402,1.6290470398503933,1.6290470398503933,,1.033793753232402,1.6290470398503933,0.5692310492886276,2.521113852938909,0.3744804108078259,1
ax1wm_finger_sgbq1s1_seed3,0.016931,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.15785924856829847,0.8625359139405191,0.14246348427247169,0.14166928673974957,0.15939448371597256,0.15939448371597256,,0.14166928673974957,0.1594717237119694,0.4487149355949817,2.2725140776237582,0.2668492944134401,1
ax1wm_finger_sgbq1s1_seed3,0.092216,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.39883088220080276,,0.31497586522397447,0.31497586522397447,0.4071917929844161,0.4071917929844161,,0.31497586522397447,0.4071917929844161,0.45135030869841575,2.2808653390692437,0.26893532033299594,1
ax1wm_finger_sgbq1s1_seed3,0.208259,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7035218481207913,,0.5141372188160622,0.5141372188160622,0.7223961884769374,0.7223961884769374,,0.5141372188160622,0.7223961884769374,0.4555531439926211,2.295329810498472,0.2721983959837206,1
ax1wm_finger_sgbq1s1_seed3,0.53137,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5161256074800595,,1.0329637361909427,1.0329637361909427,1.5643334623508347,1.5643334623508347,,1.0329637361909427,1.5643334623508347,0.47125551818312733,2.2960280864872735,0.289187403184171,1
ax1wm_finger_sgbq1s1_seed4,0.013499,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.1424480784892878,1.733574302867055,0.13017280527432193,0.12840434774021228,0.1436721444417671,0.1436721444417671,,0.12840434774021228,0.14384679499011113,0.4557780768795487,2.1171884456956556,0.2901055227986808,1
ax1wm_finger_sgbq1s1_seed4,0.071425,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.37859221704417695,,0.31364349700743077,0.31364349700743077,0.38506804250238624,0.38506804250238624,,0.31364349700743077,0.38506804250238624,0.4587290554126104,2.1415188389556374,0.2909435637983496,1
ax1wm_finger_sgbq1s1_seed4,0.157183,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7043110256394285,,0.5613730641883683,0.5613730641883683,0.7185564253011931,0.7185564253011931,,0.5613730641883683,0.7185564253011931,0.4612198400190237,2.1618471487013946,0.2917329140690804,1
ax1wm_finger_sgbq1s1_seed4,0.564473,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5444456079470363,,1.0311833681751377,1.0311833681751377,1.5956567507045465,1.5956567507045465,,1.0311833681751377,1.5956567507045465,0.4749372483849161,2.2135376367787742,0.30146703026041677,1
ax1wm_finger_sgbq1s1_seed5,0.012975,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.1509420585641681,0.9794143008378645,0.13914323308249674,0.13821646352247244,0.1521186140915637,0.1521186140915637,,0.13821646352247244,0.15220949241672804,0.43374804840995357,2.4633625844603637,0.23135890344107135,1
ax1wm_finger_sgbq1s1_seed5,0.101998,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.39428289043252396,,0.3015328638132753,0.3015328638132753,0.40353069367315275,0.40353069367315275,,0.3015328638132753,0.40353069367315275,0.4350228015214205,2.481992389206939,0.2309261270894333,1
ax1wm_finger_sgbq1s1_seed5,0.227742,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.7155290421577346,,0.5084269132000429,0.5084269132000429,0.736169133620175,0.736169133620175,,0.5084269132000429,0.736169133620175,0.43905591374360414,2.5285165326634047,0.23081730944378007,1
ax1wm_finger_sgbq1s1_seed5,0.646538,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.564113169396214,,0.9762314961115581,0.9762314961115581,1.6227695246903109,1.6227695246903109,,0.9762314961115581,1.6227695246903109,0.45554813797928384,2.61892717710595,0.23969529663144384,1
ax1wm_finger_sgbq1s1_seed6,0.023761,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.15061486047034833,0.9204155830666423,0.12900818573570275,0.12813530992982305,0.15276943531571546,0.15276943531571546,,0.12813530992982305,0.15285376114666577,0.45502438556937586,2.279634857249969,0.27307784020056,1
ax1wm_finger_sgbq1s1_seed6,0.097737,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3893087777751084,,0.3004330872964703,0.3004330872964703,0.39817028357063244,0.39817028357063244,,0.3004330872964703,0.39817028357063244,0.45682551786899567,2.294820623603814,0.27356500879279677,1
ax1wm_finger_sgbq1s1_seed6,0.184334,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.6938397409733947,,0.5262116015677115,0.5262116015677115,0.7105457987354509,0.7105457987354509,,0.5262116015677115,0.7105457987354509,0.4600663093648043,2.301227642303027,0.2765735635383393,1
ax1wm_finger_sgbq1s1_seed6,0.55867,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.548243652328082,,1.040257904760598,1.040257904760598,1.5989283289351517,1.5989283289351517,,1.040257904760598,1.5989283289351517,0.47188910196579276,2.3212603000442633,0.2873666393772458,1
ax1wm_finger_sgbq1s1_seed7,0.01622,task,0,60060,6,5446,5440,54614,54614,0,5440,54620,0.15425410216026075,1.1176510721755524,0.13950445667330294,0.13842561849444018,0.15572490761897048,0.15572490761897048,,0.13842561849444018,0.15583057508486833,0.45545448284426254,2.249284150908635,0.27657733829746917,1
ax1wm_finger_sgbq1s1_seed7,0.078412,task,1,60000,0,5440,5440,54560,54560,0,5440,54560,0.3839121531803876,,0.3126093591171946,0.3126093591171946,0.3910215226764245,0.3910215226764245,,0.3126093591171946,0.3910215226764245,0.4568488400618235,2.25948093909332,0.2771142612727594,1
ax1wm_finger_sgbq1s1_seed7,0.169937,task,5,59760,0,5416,5416,54344,54344,0,5416,54344,0.6949247189215078,,0.5403885443462099,0.5403885443462099,0.7103260129282024,0.7103260129282024,,0.5403885443462099,0.7103260129282024,0.45859647899207817,2.2860571825587943,0.2764691572911115,1
ax1wm_finger_sgbq1s1_seed7,0.562681,task,20,58860,0,5340,5340,53520,53520,0,5340,53520,1.5192600952714475,,1.00762801842242,1.00762801842242,1.5703085872440525,1.5703085872440525,,1.00762801842242,1.5703085872440525,0.4631136817386107,2.302297068323089,0.27960771603679624,1
